comune_istat_x;comune_cat_x;comune_amm_x;comune_descrizione_x;fascia_x;zona;linkzona;cod_tip;descr_tipologia;stato;stato_prev_x;compr_min;compr_max;loc_min;loc_max;sup_nl_loc;semestre;comune_istat_y;comune_cat_y;comune_amm_y;comune_descrizione_y;fascia_y;zona_descr;cod_tip_prev;descr_tip_prev;stato_prev_y;microzona
5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;B;B1;VR00000441;6.0;Uffici;NORMALE;P;780.0;1150.0;0.0;0.0; ;20241.0;5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;B;'CAPOLUOGO E COMPARTI EDIFICATI A SUD DEL TERRITORIO';20.0;Abitazioni civili;N;1.0
5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;B;B1;VR00000441;7.0;Capannoni tipici;OTTIMO;P;465.0;650.0;2.4;3.5;L;20241.0;5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;B;'CAPOLUOGO E COMPARTI EDIFICATI A SUD DEL TERRITORIO';20.0;Abitazioni civili;N;1.0
5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;R1;VR00001027;20.0;Abitazioni civili;NORMALE;P;1000.0;1300.0;0.0;0.0;L;20241.0;5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;'PORZIONE NORD DEL TERRITORIO CON DENSITA` EDILIZIA SCARSA';0.0;Non presente; ;0.0
5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;R1;VR00001027;21.0;Abitazioni di tipo economico;NORMALE;P;850.0;1150.0;0.0;0.0;L;20241.0;5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;'PORZIONE NORD DEL TERRITORIO CON DENSITA` EDILIZIA SCARSA';0.0;Non presente; ;0.0
5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;R1;VR00001027;1.0;Ville e Villini;NORMALE;P;1050.0;1500.0;0.0;0.0;L;20241.0;5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;'PORZIONE NORD DEL TERRITORIO CON DENSITA` EDILIZIA SCARSA';0.0;Non presente; ;0.0
5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;R1;VR00001027;7.0;Capannoni tipici;OTTIMO;P;415.0;560.0;1.9;2.7;L;20241.0;5023077.0;D6DY;I259;S AMBROGIO VALPOLICELLA;R;'PORZIONE NORD DEL TERRITORIO CON DENSITA` EDILIZIA SCARSA';0.0;Non presente; ;0.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;B1;VR00000277;20.0;Abitazioni civili;NORMALE;P;660.0;930.0;0.0;0.0;L;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;'CAPOLUOGO E TERRITORIO CONTENENTE LE PRINCIPALI FRAZIONI';20.0;Abitazioni civili;N;2.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;B1;VR00000277;21.0;Abitazioni di tipo economico;NORMALE;P;570.0;840.0;0.0;0.0;L;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;'CAPOLUOGO E TERRITORIO CONTENENTE LE PRINCIPALI FRAZIONI';20.0;Abitazioni civili;N;2.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;B1;VR00000277;1.0;Ville e Villini;NORMALE;P;840.0;1150.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;'CAPOLUOGO E TERRITORIO CONTENENTE LE PRINCIPALI FRAZIONI';20.0;Abitazioni civili;N;2.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;B1;VR00000277;5.0;Negozi;NORMALE;P;920.0;1300.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;'CAPOLUOGO E TERRITORIO CONTENENTE LE PRINCIPALI FRAZIONI';20.0;Abitazioni civili;N;2.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;B1;VR00000277;6.0;Uffici;NORMALE;P;840.0;1000.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;B;'CAPOLUOGO E TERRITORIO CONTENENTE LE PRINCIPALI FRAZIONI';20.0;Abitazioni civili;N;2.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;R1;VR00001055;20.0;Abitazioni civili;NORMALE;P;630.0;730.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;R1;VR00001055;1.0;Ville e Villini;NORMALE;P;730.0;950.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;R1;VR00001055;5.0;Negozi;NORMALE;P;840.0;1100.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;R1;VR00001055;6.0;Uffici;NORMALE;P;720.0;840.0;0.0;0.0; ;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;R1;VR00001055;7.0;Capannoni tipici;OTTIMO;P;375.0;530.0;1.9;2.8;L;20241.0;5023078.0;D6DZ;I292;SANT`ANNA D`ALFAEDO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;B1;VR00000280;20.0;Abitazioni civili;NORMALE;P;1250.0;1850.0;0.0;0.0;L;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;'CAPOLUOGO E COMPENDI EDIFICATI LUNGO LA STRADA PROVINCIALE';20.0;Abitazioni civili;N;1.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;B1;VR00000280;21.0;Abitazioni di tipo economico;NORMALE;P;1100.0;1600.0;0.0;0.0;L;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;'CAPOLUOGO E COMPENDI EDIFICATI LUNGO LA STRADA PROVINCIALE';20.0;Abitazioni civili;N;1.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;B1;VR00000280;1.0;Ville e Villini;NORMALE;P;1700.0;2100.0;0.0;0.0;L;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;'CAPOLUOGO E COMPENDI EDIFICATI LUNGO LA STRADA PROVINCIALE';20.0;Abitazioni civili;N;1.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;B1;VR00000280;5.0;Negozi;NORMALE;P;1100.0;1600.0;0.0;0.0; ;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;'CAPOLUOGO E COMPENDI EDIFICATI LUNGO LA STRADA PROVINCIALE';20.0;Abitazioni civili;N;1.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;B1;VR00000280;6.0;Uffici;NORMALE;P;950.0;1150.0;0.0;0.0; ;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;B;'CAPOLUOGO E COMPENDI EDIFICATI LUNGO LA STRADA PROVINCIALE';20.0;Abitazioni civili;N;1.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;R1;VR00001025;20.0;Abitazioni civili;NORMALE;P;1100.0;1600.0;0.0;0.0;L;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;'LOCALITA PRADA E LUMINI E TERRITORIO A SCARSA DENSITA EDILIZIA';0.0;Non presente; ;0.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;R1;VR00001025;1.0;Ville e Villini;NORMALE;P;1250.0;1850.0;0.0;0.0;L;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;'LOCALITA PRADA E LUMINI E TERRITORIO A SCARSA DENSITA EDILIZIA';0.0;Non presente; ;0.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;R1;VR00001025;5.0;Negozi;NORMALE;P;810.0;1100.0;0.0;0.0; ;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;'LOCALITA PRADA E LUMINI E TERRITORIO A SCARSA DENSITA EDILIZIA';0.0;Non presente; ;0.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;R1;VR00001025;6.0;Uffici;NORMALE;P;610.0;780.0;0.0;0.0; ;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;'LOCALITA PRADA E LUMINI E TERRITORIO A SCARSA DENSITA EDILIZIA';0.0;Non presente; ;0.0
5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;R1;VR00001025;7.0;Capannoni tipici;OTTIMO;P;375.0;490.0;1.7;2.7;L;20241.0;5023079.0;D6EA;I414;SAN ZENO DI MONTAGNA;R;'LOCALITA PRADA E LUMINI E TERRITORIO A SCARSA DENSITA EDILIZIA';0.0;Non presente; ;0.0
5023080.0;D6EB;I594;SELVA DI PROGNO;B;B1;VR00000283;20.0;Abitazioni civili;NORMALE;P;740.0;1050.0;0.0;0.0;L;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;B;'CAPOLUOGO ED ABITATI DI GIAZZA, CAMPOFONTANA, S.BORTOLO';20.0;Abitazioni civili;N;1.0
5023080.0;D6EB;I594;SELVA DI PROGNO;B;B1;VR00000283;21.0;Abitazioni di tipo economico;NORMALE;P;600.0;870.0;0.0;0.0;L;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;B;'CAPOLUOGO ED ABITATI DI GIAZZA, CAMPOFONTANA, S.BORTOLO';20.0;Abitazioni civili;N;1.0
5023080.0;D6EB;I594;SELVA DI PROGNO;B;B1;VR00000283;1.0;Ville e Villini;NORMALE;P;930.0;1200.0;0.0;0.0; ;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;B;'CAPOLUOGO ED ABITATI DI GIAZZA, CAMPOFONTANA, S.BORTOLO';20.0;Abitazioni civili;N;1.0
5023080.0;D6EB;I594;SELVA DI PROGNO;B;B1;VR00000283;5.0;Negozi;NORMALE;P;920.0;1300.0;0.0;0.0; ;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;B;'CAPOLUOGO ED ABITATI DI GIAZZA, CAMPOFONTANA, S.BORTOLO';20.0;Abitazioni civili;N;1.0
5023080.0;D6EB;I594;SELVA DI PROGNO;B;B1;VR00000283;6.0;Uffici;NORMALE;P;840.0;1000.0;0.0;0.0; ;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;B;'CAPOLUOGO ED ABITATI DI GIAZZA, CAMPOFONTANA, S.BORTOLO';20.0;Abitazioni civili;N;1.0
5023080.0;D6EB;I594;SELVA DI PROGNO;B;B1;VR00000283;7.0;Capannoni tipici;OTTIMO;P;375.0;530.0;1.9;2.8;L;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;B;'CAPOLUOGO ED ABITATI DI GIAZZA, CAMPOFONTANA, S.BORTOLO';20.0;Abitazioni civili;N;1.0
5023080.0;D6EB;I594;SELVA DI PROGNO;R;R1;VR00001059;20.0;Abitazioni civili;NORMALE;P;560.0;840.0;0.0;0.0;L;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023080.0;D6EB;I594;SELVA DI PROGNO;R;R1;VR00001059;1.0;Ville e Villini;NORMALE;P;740.0;1050.0;0.0;0.0; ;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023080.0;D6EB;I594;SELVA DI PROGNO;R;R1;VR00001059;7.0;Capannoni tipici;OTTIMO;P;375.0;530.0;1.9;2.8;L;20241.0;5023080.0;D6EB;I594;SELVA DI PROGNO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023081.0;D6EC;I775;SOAVE;B;B1;VR00000443;20.0;Abitazioni civili;NORMALE;P;890.0;1300.0;0.0;0.0;L;20241.0;5023081.0;D6EC;I775;SOAVE;B;'CAPOLUOGO E TERRITORIO SUD COMPRESA TRA L`AUTOSTRADA SERENISSIMA';20.0;Abitazioni civili;N;2.0
5023081.0;D6EC;I775;SOAVE;B;B1;VR00000443;21.0;Abitazioni di tipo economico;NORMALE;P;800.0;1150.0;0.0;0.0;L;20241.0;5023081.0;D6EC;I775;SOAVE;B;'CAPOLUOGO E TERRITORIO SUD COMPRESA TRA L`AUTOSTRADA SERENISSIMA';20.0;Abitazioni civili;N;2.0
5023081.0;D6EC;I775;SOAVE;B;B1;VR00000443;1.0;Ville e Villini;NORMALE;P;1350.0;1650.0;0.0;0.0;L;20241.0;5023081.0;D6EC;I775;SOAVE;B;'CAPOLUOGO E TERRITORIO SUD COMPRESA TRA L`AUTOSTRADA SERENISSIMA';20.0;Abitazioni civili;N;2.0
5023081.0;D6EC;I775;SOAVE;B;B1;VR00000443;5.0;Negozi;NORMALE;P;1200.0;1700.0;0.0;0.0; ;20241.0;5023081.0;D6EC;I775;SOAVE;B;'CAPOLUOGO E TERRITORIO SUD COMPRESA TRA L`AUTOSTRADA SERENISSIMA';20.0;Abitazioni civili;N;2.0
5023081.0;D6EC;I775;SOAVE;B;B1;VR00000443;6.0;Uffici;NORMALE;P;1000.0;1200.0;0.0;0.0; ;20241.0;5023081.0;D6EC;I775;SOAVE;B;'CAPOLUOGO E TERRITORIO SUD COMPRESA TRA L`AUTOSTRADA SERENISSIMA';20.0;Abitazioni civili;N;2.0
5023081.0;D6EC;I775;SOAVE;B;B1;VR00000443;7.0;Capannoni tipici;OTTIMO;P;485.0;660.0;2.4;3.8;L;20241.0;5023081.0;D6EC;I775;SOAVE;B;'CAPOLUOGO E TERRITORIO SUD COMPRESA TRA L`AUTOSTRADA SERENISSIMA';20.0;Abitazioni civili;N;2.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;B;B1;VR00000289;20.0;Abitazioni civili;NORMALE;P;1100.0;1500.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;B;'CAPOLUOGO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;B;B1;VR00000289;21.0;Abitazioni di tipo economico;NORMALE;P;870.0;1300.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;B;'CAPOLUOGO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;B;B1;VR00000289;1.0;Ville e Villini;NORMALE;P;1400.0;1800.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;B;'CAPOLUOGO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;B;B1;VR00000289;6.0;Uffici;NORMALE;P;900.0;1100.0;0.0;0.0; ;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;B;'CAPOLUOGO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;B;B1;VR00000289;7.0;Capannoni tipici;NORMALE;P;415.0;600.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;B;'CAPOLUOGO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;E;E2;VR00001283;20.0;Abitazioni civili;NORMALE;P;1050.0;1550.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;E;'FRAZIONE DI CASELLE E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;E;E2;VR00001283;21.0;Abitazioni di tipo economico;NORMALE;P;920.0;1350.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;E;'FRAZIONE DI CASELLE E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;E;E2;VR00001283;7.0;Capannoni tipici;NORMALE;P;440.0;600.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;E;'FRAZIONE DI CASELLE E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;E;E3;VR00001284;20.0;Abitazioni civili;NORMALE;P;890.0;1300.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;E;'FRAZIONE DI CUSTOZA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;E;E3;VR00001284;1.0;Ville e Villini;NORMALE;P;1450.0;1850.0;0.0;0.0; ;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;E;'FRAZIONE DI CUSTOZA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;R;R1;VR00001282;20.0;Abitazioni civili;NORMALE;P;890.0;1300.0;0.0;0.0;L;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA, PREVALENTEMENTE DI TIPO RURALE';0.0;Non presente; ;0.0
5023082.0;D6ED;I821;SOMMACAMPAGNA;R;R1;VR00001282;1.0;Ville e Villini;NORMALE;P;1250.0;1750.0;0.0;0.0; ;20241.0;5023082.0;D6ED;I821;SOMMACAMPAGNA;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA, PREVALENTEMENTE DI TIPO RURALE';0.0;Non presente; ;0.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;20.0;Abitazioni civili;NORMALE;P;1400.0;2100.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;20.0;Abitazioni civili;OTTIMO; ;1850.0;2450.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;21.0;Abitazioni di tipo economico;NORMALE;P;1200.0;1750.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;1.0;Ville e Villini;NORMALE;P;1750.0;2500.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;5.0;Negozi;NORMALE;P;1200.0;1650.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;6.0;Uffici;NORMALE;P;900.0;1200.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;B;B1;VR00000292;7.0;Capannoni tipici;NORMALE;P;475.0;600.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;B;'CAPOLUOGO, FRAZIONE DI PALAZZOLO E COMPARTI LIMITROFI EDIFICATI';20.0;Abitazioni civili;N;1.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;20.0;Abitazioni civili;NORMALE;P;1300.0;1850.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;20.0;Abitazioni civili;OTTIMO; ;1850.0;2450.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;21.0;Abitazioni di tipo economico;NORMALE;P;1200.0;1750.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;1.0;Ville e Villini;NORMALE;P;1750.0;2500.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;5.0;Negozi;NORMALE;P;1200.0;1650.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;6.0;Uffici;NORMALE;P;900.0;1200.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;D;D2;VR00001184;7.0;Capannoni tipici;NORMALE;P;475.0;600.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;D;'FRAZIONE DI LUGAGNANO, MANCALACQUA E FASCIA PRODUTTIVA AD EST DEL TERRITORIO COMUNALE';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;E;E2;VR00001185;20.0;Abitazioni civili;NORMALE;P;1400.0;2100.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;E;'FRAZIONE DI SAN GIORGIO IN SALICI';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;E;E2;VR00001185;20.0;Abitazioni civili;OTTIMO; ;1850.0;2450.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;E;'FRAZIONE DI SAN GIORGIO IN SALICI';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;E;E2;VR00001185;21.0;Abitazioni di tipo economico;NORMALE;P;1200.0;1750.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;E;'FRAZIONE DI SAN GIORGIO IN SALICI';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;E;E2;VR00001185;1.0;Ville e Villini;NORMALE;P;1750.0;2500.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;E;'FRAZIONE DI SAN GIORGIO IN SALICI';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;E;E2;VR00001185;5.0;Negozi;NORMALE;P;1200.0;1650.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;E;'FRAZIONE DI SAN GIORGIO IN SALICI';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;E;E2;VR00001185;6.0;Uffici;NORMALE;P;900.0;1200.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;E;'FRAZIONE DI SAN GIORGIO IN SALICI';20.0;Abitazioni civili;N;0.0
5023083.0;D6EE;I826;SONA;R;R1;VR00001182;20.0;Abitazioni civili;NORMALE;P;880.0;1300.0;0.0;0.0;L;20241.0;5023083.0;D6EE;I826;SONA;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA PREVALENTEMENTE DI TIPO RURALE';0.0;Non presente; ;0.0
5023083.0;D6EE;I826;SONA;R;R1;VR00001182;1.0;Ville e Villini;NORMALE;P;1300.0;1750.0;0.0;0.0; ;20241.0;5023083.0;D6EE;I826;SONA;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA PREVALENTEMENTE DI TIPO RURALE';0.0;Non presente; ;0.0
5023084.0;D6EF;I850;SORGA`;B;B1;VR00000295;20.0;Abitazioni civili;NORMALE;P;570.0;850.0;0.0;0.0;L;20241.0;5023084.0;D6EF;I850;SORGA`;B;'CAPOLUOGO, FRAZIONI DI BONFERRARO E PONTEPOSSERO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023084.0;D6EF;I850;SORGA`;B;B1;VR00000295;1.0;Ville e Villini;NORMALE;P;920.0;1100.0;0.0;0.0;L;20241.0;5023084.0;D6EF;I850;SORGA`;B;'CAPOLUOGO, FRAZIONI DI BONFERRARO E PONTEPOSSERO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023084.0;D6EF;I850;SORGA`;B;B1;VR00000295;5.0;Negozi;NORMALE;P;1000.0;1250.0;0.0;0.0; ;20241.0;5023084.0;D6EF;I850;SORGA`;B;'CAPOLUOGO, FRAZIONI DI BONFERRARO E PONTEPOSSERO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023084.0;D6EF;I850;SORGA`;B;B1;VR00000295;6.0;Uffici;NORMALE;P;670.0;870.0;0.0;0.0; ;20241.0;5023084.0;D6EF;I850;SORGA`;B;'CAPOLUOGO, FRAZIONI DI BONFERRARO E PONTEPOSSERO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023084.0;D6EF;I850;SORGA`;B;B1;VR00000295;7.0;Capannoni tipici;OTTIMO;P;355.0;450.0;1.7;2.3;L;20241.0;5023084.0;D6EF;I850;SORGA`;B;'CAPOLUOGO, FRAZIONI DI BONFERRARO E PONTEPOSSERO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;1.0
5023084.0;D6EF;I850;SORGA`;R;R1;VR00001028;20.0;Abitazioni civili;NORMALE;P;550.0;810.0;0.0;0.0;L;20241.0;5023084.0;D6EF;I850;SORGA`;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
